"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Middleware1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_mw1.csv",,,,"Date:","17 Oct 2018 20:39:35 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
17-10 21:28:35,16.602,5.792,74.517,0.0,0.0,3.089,25401751.0,24812559.0,2051411968.0,19152896.0,271708160.0,12363816960.0
17-10 21:28:36,16.429,5.175,74.774,0.0,0.0,3.622,25390996.0,24737739.0,2049314816.0,19152896.0,271708160.0,12365914112.0
17-10 21:28:37,17.625,6.513,72.542,0.0,0.0,3.321,25400384.0,24810091.0,2047541248.0,19152896.0,271712256.0,12367683584.0
17-10 21:28:38,18.394,6.477,71.632,0.130,0.0,3.368,25405056.0,24765207.0,2045427712.0,19161088.0,271712256.0,12369788928.0
17-10 21:28:39,18.471,6.242,71.592,0.0,0.0,3.694,25387318.0,24786934.0,2045231104.0,19161088.0,271712256.0,12369985536.0
17-10 21:28:40,17.519,5.243,73.529,0.0,0.0,3.708,25400012.0,24795064.0,2045231104.0,19161088.0,271712256.0,12369985536.0
17-10 21:28:41,17.013,7.273,71.948,0.0,0.0,3.766,25400592.0,24721164.0,2043166720.0,19161088.0,271712256.0,12372049920.0
17-10 21:28:42,17.594,5.821,73.609,0.0,0.0,2.975,25390792.0,24795150.0,2043265024.0,19161088.0,271712256.0,12371951616.0
17-10 21:28:43,18.054,6.018,73.111,0.0,0.0,2.817,25395639.0,24776018.0,2043195392.0,19161088.0,271716352.0,12372017152.0
17-10 21:28:44,17.775,6.522,73.529,0.0,0.0,2.174,25406727.0,24799177.0,2041098240.0,19161088.0,271716352.0,12374114304.0
17-10 21:28:45,15.844,5.584,75.844,0.0,0.0,2.727,25389275.0,24719727.0,2041098240.0,19161088.0,271716352.0,12374114304.0
17-10 21:28:46,16.602,5.920,73.745,0.0,0.0,3.732,25400616.0,24805357.0,2041065472.0,19161088.0,271716352.0,12374147072.0
17-10 21:28:47,16.839,6.736,73.446,0.0,0.0,2.979,25401973.0,24778937.0,2039132160.0,19161088.0,271716352.0,12376080384.0
17-10 21:28:48,16.645,6.968,72.903,0.0,0.0,3.484,25390542.0,24774352.0,2038812672.0,19161088.0,271716352.0,12376399872.0
17-10 21:28:49,17.655,5.670,74.227,0.0,0.0,2.448,25400092.0,24751389.0,2036928512.0,19161088.0,271716352.0,12378284032.0
17-10 21:28:50,18.790,6.178,72.973,0.0,0.0,2.059,25802167.0,25214537.0,2036666368.0,19161088.0,271716352.0,12378546176.0
17-10 21:28:51,16.667,6.460,74.806,0.0,0.0,2.067,25386776.0,24751794.0,2034274304.0,19161088.0,271716352.0,12380938240.0
17-10 21:28:52,17.655,5.670,73.067,0.0,0.0,3.608,25398700.0,24782361.0,2034700288.0,19161088.0,271716352.0,12380512256.0
17-10 21:28:53,19.116,5.332,72.302,0.0,0.0,3.251,25406898.0,24773182.0,2031710208.0,19161088.0,271716352.0,12383502336.0
17-10 21:28:54,15.755,5.729,74.609,0.0,0.0,3.906,25332940.0,24668160.0,2031677440.0,19161088.0,271716352.0,12383535104.0
17-10 21:28:55,17.601,7.040,72.229,0.0,0.0,3.129,25452478.0,24863687.0,2031710208.0,19161088.0,271716352.0,12383502336.0
17-10 21:28:56,18.930,7.702,70.627,0.0,0.0,2.742,25402120.0,24789250.0,2029645824.0,19161088.0,271716352.0,12385566720.0
17-10 21:28:57,18.466,6.372,71.521,0.0,0.0,3.641,25404469.0,24771159.0,2029580288.0,19161088.0,271716352.0,12385632256.0
17-10 21:28:58,18.394,6.865,71.891,0.0,0.0,2.850,25386625.0,24773928.0,2029387776.0,19161088.0,271716352.0,12385824768.0
17-10 21:28:59,18.205,6.502,72.822,0.0,0.0,2.471,25404576.0,24764363.0,2029420544.0,19161088.0,271716352.0,12385792000.0
17-10 21:29:00,17.685,6.892,71.912,0.0,0.0,3.511,25396968.0,24790228.0,2029780992.0,19161088.0,271716352.0,12385431552.0
17-10 21:29:01,19.226,6.581,70.581,0.0,0.0,3.613,25390688.0,24766230.0,2027487232.0,19161088.0,271716352.0,12387725312.0
17-10 21:29:02,18.275,7.465,70.528,0.0,0.0,3.732,25401613.0,24776550.0,2027388928.0,19161088.0,271716352.0,12387823616.0
17-10 21:29:03,16.623,6.494,73.117,0.0,0.0,3.766,25401835.0,24761165.0,2027421696.0,19161088.0,271716352.0,12387790848.0
17-10 21:29:04,16.406,6.120,74.349,0.0,0.0,3.125,25391542.0,24775603.0,2027454464.0,19161088.0,271716352.0,12387758080.0
17-10 21:29:05,17.188,6.120,73.177,0.0,0.0,3.516,25406101.0,24775305.0,2025521152.0,19161088.0,271716352.0,12389691392.0
17-10 21:29:06,19.974,7.939,68.374,0.0,0.0,3.713,25384610.0,24756803.0,2025553920.0,19161088.0,271716352.0,12389658624.0
17-10 21:29:07,19.481,7.273,69.610,0.0,0.0,3.636,25386612.0,24782744.0,2025324544.0,19161088.0,271716352.0,12389888000.0
17-10 21:29:08,18.954,7.059,69.804,0.261,0.0,3.922,25361847.0,24778006.0,2023874560.0,19169280.0,271716352.0,12391329792.0
17-10 21:29:09,18.686,6.830,70.747,0.0,0.0,3.737,25436262.0,24776166.0,2023776256.0,19169280.0,271716352.0,12391428096.0
17-10 21:29:10,19.321,7.311,69.191,0.0,0.0,4.178,25794851.0,25150228.0,2021449728.0,19169280.0,271716352.0,12393754624.0
17-10 21:29:11,19.582,7.180,69.452,0.0,0.0,3.786,25401108.0,24768678.0,2021281792.0,19169280.0,271720448.0,12393918464.0
17-10 21:29:12,16.774,7.613,72.0,0.0,0.0,3.613,25400632.0,24800652.0,2019381248.0,19169280.0,271720448.0,12395819008.0
17-10 21:29:13,16.903,7.613,73.161,0.0,0.0,2.323,25390946.0,24747631.0,2017247232.0,19169280.0,271720448.0,12397953024.0
17-10 21:29:14,16.797,6.250,73.958,0.0,0.0,2.995,25401401.0,24755642.0,2015248384.0,19169280.0,271720448.0,12399951872.0
17-10 21:29:15,15.714,6.494,75.195,0.0,0.0,2.597,25400273.0,24818063.0,2014986240.0,19169280.0,271720448.0,12400214016.0
17-10 21:29:16,17.183,6.977,73.256,0.0,0.0,2.584,25390471.0,24753951.0,2012889088.0,19169280.0,271720448.0,12402311168.0
17-10 21:29:17,16.342,6.615,73.541,0.0,0.0,3.502,25401198.0,24759295.0,2012954624.0,19169280.0,271720448.0,12402245632.0
17-10 21:29:18,16.150,6.331,74.419,0.0,0.0,3.101,25401040.0,24804771.0,2012491776.0,19169280.0,271720448.0,12402708480.0
17-10 21:29:19,16.300,6.856,73.480,0.0,0.0,3.364,25386204.0,24765529.0,2010296320.0,19169280.0,271720448.0,12404903936.0
17-10 21:29:20,17.008,7.033,71.995,0.0,0.0,3.964,25405799.0,24791803.0,2010460160.0,19169280.0,271720448.0,12404740096.0
17-10 21:29:21,16.709,6.250,74.235,0.0,0.0,2.806,25400666.0,24783408.0,2010558464.0,19169280.0,271720448.0,12404641792.0
17-10 21:29:22,15.900,5.650,75.690,0.0,0.0,2.760,25349571.0,24763368.0,2010460160.0,19169280.0,271720448.0,12404740096.0
17-10 21:29:23,16.108,6.057,73.969,0.0,0.0,3.866,25429221.0,24779876.0,2008616960.0,19169280.0,271720448.0,12406583296.0
17-10 21:29:24,16.410,6.282,74.103,0.0,0.0,3.205,25413333.0,24771978.0,2008526848.0,19169280.0,271720448.0,12406673408.0
17-10 21:29:25,16.410,6.154,74.487,0.0,0.0,2.949,25391568.0,24795310.0,2010689536.0,19169280.0,271720448.0,12404510720.0
17-10 21:29:26,17.452,6.369,74.013,0.0,0.0,2.166,25401252.0,24791263.0,2010886144.0,19169280.0,271720448.0,12404314112.0
17-10 21:29:27,16.925,6.072,74.548,0.0,0.0,2.455,25399611.0,24801475.0,2010722304.0,19169280.0,271720448.0,12404477952.0
17-10 21:29:28,16.863,6.013,73.987,0.0,0.0,3.137,25391199.0,24754681.0,2008694784.0,19169280.0,271720448.0,12406505472.0
17-10 21:29:29,16.451,6.606,73.964,0.0,0.0,2.979,25405828.0,24783010.0,2008465408.0,19169280.0,271720448.0,12406734848.0
17-10 21:29:30,16.645,6.194,73.935,0.0,0.0,3.226,25395739.0,24773733.0,2008760320.0,19169280.0,271720448.0,12406439936.0
17-10 21:29:31,17.045,6.566,73.106,0.0,0.0,3.283,25390927.0,24792352.0,2008530944.0,19169280.0,271720448.0,12406669312.0
17-10 21:29:32,15.969,6.152,74.215,0.0,0.0,3.665,25400631.0,24781425.0,2008563712.0,19169280.0,271720448.0,12406636544.0
17-10 21:29:33,15.435,6.355,74.708,0.0,0.0,3.502,25401346.0,24810964.0,2006626304.0,19169280.0,271720448.0,12408573952.0
17-10 21:29:34,17.010,5.670,74.485,0.0,0.0,2.835,25390687.0,24748246.0,2006396928.0,19169280.0,271720448.0,12408803328.0
17-10 21:29:35,17.268,7.216,72.294,0.0,0.0,3.222,25396735.0,24793449.0,2006298624.0,19169280.0,271720448.0,12408901632.0
17-10 21:29:36,16.429,6.210,74.774,0.0,0.0,2.587,25404728.0,24777847.0,2004267008.0,19169280.0,271720448.0,12410933248.0
17-10 21:29:37,15.938,6.041,75.321,0.0,0.0,2.699,25386995.0,24784160.0,2003902464.0,19169280.0,271724544.0,12411293696.0
17-10 21:29:38,16.516,6.710,74.194,0.129,0.0,2.452,25399311.0,24771504.0,2004287488.0,19177472.0,271724544.0,12410900480.0
17-10 21:29:39,17.448,5.208,74.349,0.0,0.0,2.995,25397450.0,24790176.0,2004058112.0,19177472.0,271724544.0,12411129856.0
17-10 21:29:40,16.067,6.684,74.036,0.0,0.0,3.213,25394477.0,24753677.0,2004221952.0,19177472.0,271724544.0,12410966016.0
17-10 21:29:41,16.986,6.003,74.202,0.0,0.0,2.810,25400439.0,24789386.0,2002124800.0,19177472.0,271724544.0,12413063168.0
17-10 21:29:42,18.170,6.734,71.156,0.0,0.0,3.939,25402228.0,24780369.0,2002124800.0,19177472.0,271724544.0,12413063168.0
17-10 21:29:43,17.922,5.844,72.208,0.0,0.0,4.026,25391379.0,24778021.0,2002284544.0,19177472.0,271724544.0,12412903424.0
17-10 21:29:44,18.110,8.530,69.948,0.0,0.0,3.412,25395294.0,24759828.0,2002350080.0,19177472.0,271724544.0,12412837888.0
17-10 21:29:45,19.819,7.642,69.171,0.0,0.0,3.368,25405242.0,24795750.0,2000084992.0,19177472.0,271728640.0,12415098880.0
17-10 21:29:46,18.831,6.753,70.649,0.0,0.0,3.766,25396666.0,24826667.0,2000084992.0,19177472.0,271728640.0,12415098880.0
17-10 21:29:47,16.410,8.205,70.385,0.0,0.0,5.0,25381373.0,24769888.0,2000445440.0,19177472.0,271728640.0,12414738432.0
17-10 21:29:48,19.097,7.742,69.677,0.0,0.0,3.484,25382852.0,24726035.0,2000244736.0,19177472.0,271728640.0,12414939136.0
17-10 21:29:49,17.647,7.582,71.242,0.0,0.0,3.529,25418759.0,24816755.0,1998082048.0,19177472.0,271728640.0,12417101824.0
17-10 21:29:50,16.839,6.218,73.575,0.0,0.0,3.368,25390599.0,24801282.0,1997950976.0,19177472.0,271728640.0,12417232896.0
17-10 21:29:51,17.555,6.502,72.822,0.0,0.0,3.121,25406587.0,24776063.0,1995788288.0,19177472.0,271728640.0,12419395584.0
17-10 21:29:52,16.776,7.995,71.298,0.0,0.0,3.932,25394095.0,24770995.0,1995886592.0,19177472.0,271728640.0,12419297280.0
17-10 21:29:53,20.181,6.856,69.211,0.0,0.0,3.752,25392205.0,24786322.0,1993826304.0,19177472.0,271728640.0,12421357568.0
17-10 21:29:54,19.276,7.891,69.599,0.0,0.0,3.234,25406164.0,24780360.0,1993662464.0,19177472.0,271728640.0,12421521408.0
17-10 21:29:55,18.182,6.883,71.429,0.0,0.0,3.506,25390119.0,24773039.0,1991696384.0,19177472.0,271728640.0,12423487488.0
17-10 21:29:56,18.861,5.949,71.646,0.0,0.0,3.544,25396121.0,24766385.0,1991958528.0,19177472.0,271728640.0,12423225344.0
17-10 21:29:57,18.499,6.339,72.316,0.0,0.0,2.846,25401197.0,24793632.0,1989468160.0,19177472.0,271728640.0,12425715712.0
17-10 21:29:58,16.408,6.977,73.385,0.0,0.0,3.230,25400221.0,24797221.0,1989410816.0,19177472.0,271728640.0,12425773056.0
17-10 21:29:59,15.564,5.707,76.005,0.0,0.0,2.724,25386212.0,24754995.0,1989050368.0,19177472.0,271728640.0,12426133504.0
17-10 21:30:00,17.246,6.435,72.844,0.0,0.0,3.475,25405863.0,24783758.0,2075291648.0,19177472.0,271728640.0,12339892224.0
17-10 21:30:01,16.861,5.577,74.968,0.0,0.0,2.594,25395432.0,24807155.0,2077519872.0,19177472.0,271728640.0,12337664000.0
17-10 21:30:02,16.795,6.795,73.333,0.0,0.0,3.077,25390933.0,24765365.0,2077421568.0,19177472.0,271728640.0,12337762304.0
17-10 21:30:03,16.732,7.320,73.072,0.0,0.0,2.876,26199078.0,25561524.0,2079834112.0,19177472.0,271728640.0,12335349760.0
17-10 21:30:04,16.986,6.130,73.180,0.0,0.0,3.704,25400577.0,24778118.0,2079965184.0,19177472.0,271728640.0,12335218688.0
17-10 21:30:05,16.474,5.792,74.775,0.0,0.0,2.960,25391824.0,24802080.0,2080063488.0,19177472.0,271728640.0,12335120384.0
17-10 21:30:06,17.032,6.065,74.452,0.0,0.0,2.452,25390620.0,24775126.0,2077868032.0,19177472.0,271728640.0,12337315840.0
17-10 21:30:07,15.748,6.299,74.803,0.0,0.0,3.150,25400107.0,24773953.0,2077605888.0,19177472.0,271728640.0,12337577984.0
17-10 21:30:08,17.352,5.656,72.879,0.257,0.0,3.856,25382638.0,24788612.0,2078023680.0,19185664.0,271728640.0,12337152000.0
17-10 21:30:09,14.637,7.254,73.964,0.0,0.0,4.145,25410158.0,24747947.0,2079956992.0,19185664.0,271728640.0,12335218688.0
17-10 21:30:10,15.515,5.997,74.707,0.0,0.0,3.781,25411769.0,24828313.0,2077958144.0,19185664.0,271728640.0,12337217536.0
17-10 21:30:11,16.067,6.427,74.550,0.0,0.0,2.956,25391262.0,24778665.0,2077597696.0,19185664.0,271728640.0,12337577984.0
17-10 21:30:12,16.709,6.633,73.342,0.0,0.0,3.316,25405427.0,24775503.0,2077925376.0,19185664.0,271728640.0,12337250304.0
17-10 21:30:13,16.016,5.729,75.130,0.0,0.0,3.125,25396771.0,24797151.0,2078416896.0,19185664.0,271728640.0,12336758784.0
17-10 21:30:14,16.154,6.154,74.231,0.0,0.0,3.462,25390350.0,24764989.0,2080546816.0,19185664.0,271728640.0,12334628864.0
17-10 21:30:15,17.548,6.968,72.645,0.0,0.0,2.839,25405288.0,24760892.0,2078318592.0,19185664.0,271728640.0,12336857088.0
17-10 21:30:16,16.796,6.718,73.902,0.0,0.0,2.584,25395844.0,24788577.0,2080579584.0,19185664.0,271728640.0,12334596096.0
17-10 21:30:17,17.564,6.795,72.564,0.0,0.0,3.077,25391301.0,24786660.0,2078351360.0,19185664.0,271728640.0,12336824320.0
17-10 21:30:18,17.949,5.769,72.949,0.0,0.0,3.333,25404849.0,24770427.0,2077908992.0,19185664.0,271728640.0,12337266688.0
17-10 21:30:19,17.330,6.290,73.299,0.0,0.0,3.081,25396077.0,24790749.0,2077839360.0,19185664.0,271732736.0,12337332224.0
17-10 21:30:20,15.666,6.266,74.935,0.0,0.0,3.133,25387124.0,24778812.0,2080231424.0,19185664.0,271732736.0,12334940160.0
17-10 21:30:21,16.645,5.982,73.862,0.0,0.0,3.511,25409870.0,24787959.0,2079969280.0,19185664.0,271732736.0,12335202304.0
17-10 21:30:22,16.324,7.326,73.650,0.0,0.0,2.699,25395071.0,24770295.0,2080165888.0,19185664.0,271732736.0,12335005696.0
17-10 21:30:23,18.687,5.934,71.591,0.0,0.0,3.788,25390772.0,24750354.0,2077872128.0,19185664.0,271732736.0,12337299456.0
17-10 21:30:24,17.798,6.018,73.239,0.0,0.0,2.945,25403866.0,24826799.0,2080329728.0,19185664.0,271732736.0,12334841856.0
17-10 21:30:25,15.722,6.572,74.485,0.0,0.0,3.222,25398216.0,24756602.0,2080264192.0,19185664.0,271732736.0,12334907392.0
17-10 21:30:26,16.234,6.104,75.325,0.0,0.0,2.338,25354840.0,24710167.0,2080722944.0,19185664.0,271732736.0,12334448640.0
17-10 21:30:27,16.387,7.097,73.935,0.0,0.0,2.581,25439587.0,24887388.0,2078199808.0,19185664.0,271732736.0,12336971776.0
17-10 21:30:28,17.903,6.522,73.146,0.0,0.0,2.430,25399158.0,24753167.0,2079477760.0,19185664.0,271732736.0,12335693824.0
17-10 21:30:29,18.228,5.905,72.914,0.0,0.0,2.953,25390280.0,24756576.0,2077347840.0,19185664.0,271732736.0,12337823744.0
17-10 21:30:30,16.492,6.152,74.476,0.0,0.0,2.880,25402453.0,24809706.0,2079543296.0,19185664.0,271732736.0,12335628288.0
17-10 21:30:31,18.159,6.010,72.762,0.0,0.0,3.069,25399427.0,24761935.0,2079150080.0,19185664.0,271732736.0,12336021504.0
17-10 21:30:32,17.210,6.258,73.533,0.0,0.0,2.999,25787000.0,25190307.0,2079571968.0,19185664.0,271736832.0,12335595520.0
17-10 21:30:33,16.581,6.170,73.650,0.0,0.0,3.599,25405942.0,24762744.0,2077626368.0,19185664.0,271736832.0,12337541120.0
17-10 21:30:34,14.694,7.282,75.033,0.0,0.0,2.991,25395159.0,24768756.0,2079821824.0,19185664.0,271736832.0,12335345664.0
17-10 21:30:35,17.114,6.513,73.436,0.0,0.0,2.937,25391031.0,24805889.0,2078248960.0,19185664.0,271736832.0,12336918528.0
17-10 21:30:36,17.228,5.052,73.964,0.0,0.0,3.756,25404525.0,24758733.0,2079920128.0,19185664.0,271736832.0,12335247360.0
17-10 21:30:37,15.175,6.744,74.060,0.0,0.0,4.021,25396725.0,24787109.0,2079952896.0,19185664.0,271736832.0,12335214592.0
17-10 21:30:38,15.335,6.959,73.969,0.258,0.0,3.479,25397517.0,24764151.0,2077863936.0,19193856.0,271736832.0,12337295360.0
17-10 21:30:39,16.083,7.134,73.930,0.0,0.0,2.853,25388579.0,24782325.0,2080219136.0,19193856.0,271736832.0,12334940160.0
17-10 21:30:40,16.993,6.405,73.203,0.0,0.0,3.399,25405565.0,24802448.0,2080055296.0,19193856.0,271736832.0,12335104000.0
17-10 21:30:41,17.889,5.920,73.359,0.0,0.0,2.831,25400091.0,24779415.0,2078089216.0,19193856.0,271736832.0,12337070080.0
17-10 21:30:42,17.352,6.684,73.265,0.0,0.0,2.699,25773971.0,25141310.0,2077859840.0,19193856.0,271736832.0,12337299456.0
17-10 21:30:43,15.375,6.977,74.419,0.0,0.0,3.230,25413344.0,24794768.0,2080006144.0,19193856.0,271736832.0,12335153152.0
17-10 21:30:44,16.213,5.966,74.708,0.0,0.0,3.113,25399725.0,24771637.0,2080161792.0,19193856.0,271736832.0,12334997504.0
17-10 21:30:45,15.796,5.614,76.240,0.0,0.0,2.350,25391398.0,24794489.0,2079965184.0,19193856.0,271736832.0,12335194112.0
17-10 21:30:46,15.653,6.856,74.256,0.0,0.0,3.234,25399590.0,24777835.0,2077802496.0,19193856.0,271736832.0,12337356800.0
17-10 21:30:47,15.039,7.326,73.907,0.0,0.0,3.728,25401420.0,24780736.0,2079768576.0,19193856.0,271736832.0,12335390720.0
17-10 21:30:48,15.455,5.844,75.065,0.0,0.0,3.636,25787796.0,25176143.0,2080059392.0,19193856.0,271736832.0,12335099904.0
17-10 21:30:49,17.639,6.226,73.022,0.0,0.0,3.113,25405703.0,24785914.0,2077863936.0,19193856.0,271736832.0,12337295360.0
17-10 21:30:50,16.366,6.057,74.613,0.0,0.0,2.964,25394593.0,24768156.0,2079928320.0,19193856.0,271736832.0,12335230976.0
17-10 21:30:51,17.526,7.088,71.907,0.0,0.0,3.479,25786990.0,25172259.0,2080124928.0,19193856.0,271736832.0,12335034368.0
17-10 21:30:52,16.537,6.589,73.514,0.0,0.0,3.359,25332302.0,24686022.0,2077798400.0,19193856.0,271736832.0,12337360896.0
17-10 21:30:53,16.368,6.394,74.169,0.0,0.0,3.069,25463354.0,24855233.0,2079989760.0,19193856.0,271740928.0,12335165440.0
17-10 21:30:54,16.560,6.418,73.427,0.0,0.0,3.594,25392319.0,24776133.0,2079576064.0,19193856.0,271740928.0,12335579136.0
17-10 21:30:55,18.452,6.323,71.355,0.0,0.0,3.871,25410712.0,24792877.0,2079674368.0,19193856.0,271740928.0,12335480832.0
17-10 21:30:56,16.819,6.780,72.881,0.0,0.0,3.520,25398831.0,24789234.0,2077741056.0,19193856.0,271740928.0,12337414144.0
17-10 21:30:57,18.533,7.722,69.627,0.0,0.0,4.118,25388054.0,24782224.0,2079608832.0,19193856.0,271740928.0,12335546368.0
17-10 21:30:58,17.308,6.667,72.949,0.0,0.0,3.077,25405745.0,24795587.0,2079641600.0,19193856.0,271740928.0,12335513600.0
17-10 21:30:59,19.459,7.216,69.588,0.0,0.0,3.737,25389945.0,24786932.0,2077528064.0,19193856.0,271740928.0,12337627136.0
17-10 21:31:00,18.217,7.261,70.701,0.0,0.0,3.822,25393064.0,24806676.0,2077528064.0,19193856.0,271740928.0,12337627136.0
17-10 21:31:01,17.076,7.633,70.763,0.0,0.0,4.528,25400600.0,24787495.0,2079690752.0,19193856.0,271740928.0,12335464448.0
17-10 21:31:02,15.844,8.571,72.078,0.0,0.0,3.506,25396040.0,24767122.0,2081886208.0,19193856.0,271740928.0,12333268992.0
17-10 21:31:03,16.237,7.216,73.711,0.0,0.0,2.835,25391054.0,24763418.0,2079772672.0,19193856.0,271740928.0,12335382528.0
17-10 21:31:04,20.312,7.943,68.750,0.0,0.0,2.995,25408517.0,24802863.0,2081669120.0,19193856.0,271740928.0,12333486080.0
17-10 21:31:05,18.961,5.974,71.429,0.0,0.0,3.636,25394712.0,24754174.0,2079834112.0,19193856.0,271740928.0,12335321088.0
17-10 21:31:06,19.330,7.216,70.619,0.0,0.0,2.835,25380601.0,24790731.0,2081767424.0,19193856.0,271740928.0,12333387776.0
17-10 21:31:07,17.761,6.178,73.102,0.0,0.0,2.960,25402183.0,24773544.0,2079703040.0,19193856.0,271740928.0,12335452160.0
17-10 21:31:08,17.926,6.402,71.831,0.128,0.0,3.713,25400022.0,24778562.0,2080022528.0,19202048.0,271740928.0,12335124480.0
17-10 21:31:09,17.939,6.234,73.410,0.0,0.0,2.417,25381864.0,24785787.0,2081828864.0,19202048.0,271740928.0,12333318144.0
17-10 21:31:10,15.187,6.306,75.290,0.0,0.0,3.218,25410644.0,24757600.0,2079698944.0,19202048.0,271740928.0,12335448064.0
17-10 21:31:11,16.385,5.202,75.683,0.0,0.0,2.731,25799713.0,25188931.0,2081730560.0,19202048.0,271740928.0,12333416448.0
17-10 21:31:12,15.824,6.096,74.838,0.0,0.0,3.243,25386573.0,24813079.0,2081435648.0,19202048.0,271740928.0,12333711360.0
17-10 21:31:13,16.881,5.928,74.098,0.0,0.0,3.093,25405916.0,24764828.0,2081796096.0,19202048.0,271740928.0,12333350912.0
17-10 21:31:14,18.367,5.612,72.321,0.0,0.0,3.699,25382742.0,24820826.0,2079846400.0,19202048.0,271740928.0,12335300608.0
17-10 21:31:15,15.629,5.960,75.497,0.0,0.0,2.914,25799962.0,25160764.0,2081878016.0,19202048.0,271740928.0,12333268992.0
17-10 21:31:16,18.887,5.304,72.833,0.0,0.0,2.975,25791735.0,25195386.0,2080043008.0,19202048.0,271740928.0,12335104000.0
17-10 21:31:17,15.206,7.474,73.067,0.0,0.0,4.253,25404186.0,24803155.0,2082205696.0,19202048.0,271740928.0,12332941312.0
17-10 21:31:18,15.906,6.258,74.837,0.0,0.0,2.999,25386009.0,24754857.0,2081976320.0,19202048.0,271740928.0,12333170688.0
17-10 21:31:19,15.395,6.339,74.515,0.0,0.0,3.752,25406754.0,24799387.0,2082041856.0,19202048.0,271740928.0,12333105152.0
17-10 21:31:20,15.658,6.184,74.474,0.0,0.0,3.684,25394760.0,24779644.0,2156331008.0,19202048.0,271740928.0,12258816000.0
17-10 21:31:21,15.714,5.714,75.195,0.0,0.0,3.377,25391961.0,24761982.0,2153971712.0,19202048.0,271740928.0,12261175296.0
17-10 21:31:22,17.871,6.084,72.497,0.0,0.0,3.549,25397218.0,24806311.0,2154037248.0,19202048.0,271740928.0,12261109760.0
17-10 21:31:23,17.273,5.974,73.766,0.0,0.0,2.987,25404373.0,24781585.0,2153906176.0,19202048.0,271740928.0,12261240832.0
17-10 21:31:24,16.732,5.707,74.708,0.0,0.0,2.853,25390284.0,24774124.0,2155061248.0,19202048.0,271740928.0,12260085760.0
17-10 21:31:25,15.315,6.821,74.903,0.0,0.0,2.960,25407134.0,24793388.0,2154995712.0,19202048.0,271740928.0,12260151296.0
17-10 21:31:26,15.912,5.433,75.550,0.0,0.0,3.105,25395551.0,24787217.0,2155057152.0,19202048.0,271745024.0,12260085760.0
17-10 21:31:27,17.098,5.829,74.352,0.0,0.0,2.720,25398882.0,24767073.0,2152890368.0,19202048.0,271749120.0,12262248448.0
17-10 21:31:28,15.263,5.658,76.316,0.0,0.0,2.763,25397632.0,24793092.0,2152857600.0,19202048.0,271749120.0,12262281216.0
17-10 21:31:29,14.714,5.599,76.042,0.0,0.0,3.646,25391811.0,24777409.0,2152853504.0,19202048.0,271749120.0,12262285312.0
17-10 21:31:30,16.129,6.452,74.452,0.0,0.0,2.968,25402916.0,24788176.0,2152919040.0,19202048.0,271749120.0,12262219776.0
17-10 21:31:31,16.858,6.386,73.819,0.0,0.0,2.937,25371076.0,24734995.0,2150592512.0,19202048.0,271749120.0,12264546304.0
17-10 21:31:32,17.419,6.710,72.774,0.0,0.0,3.097,25426974.0,24817960.0,2150920192.0,19202048.0,271749120.0,12264218624.0
17-10 21:31:33,17.029,6.402,73.624,0.0,0.0,2.945,25288020.0,24754869.0,2148691968.0,19202048.0,271749120.0,12266446848.0
17-10 21:31:34,18.378,7.351,70.722,0.0,0.0,3.549,25504582.0,24810777.0,2149011456.0,19202048.0,271749120.0,12266127360.0
17-10 21:31:35,17.546,7.388,72.296,0.0,0.0,2.770,24745064.0,23083525.0,2149421056.0,19202048.0,271749120.0,12265717760.0
