"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Client1",,,,"User:","zhiyang"
"Cmdline:","dstat -tcnm --output ../logs/1/dstat_client1.csv",,,,"Date:","17 Oct 2018 23:20:40 UTC"

"system","total cpu usage",,,,,,"net/total",,"memory usage",,,
18-10 00:14:38,11.275,20.098,59.804,0.0,0.0,8.824,30137724.0,1046563.0,315273216.0,15777792.0,195817472.0,3082199040.0
18-10 00:14:39,9.626,16.043,67.380,0.0,0.0,6.952,31277665.0,1080739.0,315265024.0,15777792.0,195817472.0,3082207232.0
18-10 00:14:40,9.043,18.085,64.894,0.0,0.0,7.979,31046695.0,1078861.0,315199488.0,15777792.0,195817472.0,3082272768.0
18-10 00:14:41,8.333,19.792,61.979,0.0,0.0,9.896,30197160.0,1050797.0,315142144.0,15777792.0,195817472.0,3082330112.0
18-10 00:14:42,9.524,20.106,63.492,0.0,0.0,6.878,31300670.0,1081671.0,315265024.0,15777792.0,195817472.0,3082207232.0
18-10 00:14:43,10.891,19.802,60.396,0.0,0.0,8.911,31547186.0,1092391.0,315232256.0,15777792.0,195817472.0,3082240000.0
18-10 00:14:44,11.111,18.687,61.111,0.0,0.0,9.091,30511529.0,1063081.0,314916864.0,15777792.0,195817472.0,3082555392.0
18-10 00:14:45,8.673,18.878,62.755,1.020,0.0,8.673,30551958.0,1057788.0,315035648.0,15785984.0,195821568.0,3082424320.0
18-10 00:14:46,10.363,17.617,64.767,0.0,0.0,7.254,30521062.0,1058515.0,313843712.0,15785984.0,195821568.0,3083616256.0
18-10 00:14:47,10.825,18.557,61.856,0.0,0.0,8.763,31991911.0,1108963.0,314249216.0,15785984.0,195821568.0,3083210752.0
18-10 00:14:48,8.602,16.129,67.204,0.0,0.0,8.065,31075273.0,1079201.0,314290176.0,15785984.0,195821568.0,3083169792.0
18-10 00:14:49,10.256,16.410,64.615,0.0,0.0,8.718,30674513.0,1063251.0,314032128.0,15785984.0,195821568.0,3083427840.0
18-10 00:14:50,9.278,19.588,65.464,0.0,0.0,5.670,29053812.0,1010637.0,314056704.0,15785984.0,195821568.0,3083403264.0
18-10 00:14:51,11.558,17.085,62.814,0.0,0.0,8.543,31481065.0,1090304.0,314155008.0,15785984.0,195821568.0,3083304960.0
18-10 00:14:52,10.0,16.842,62.105,0.0,0.0,11.053,31404588.0,1085000.0,314114048.0,15785984.0,195821568.0,3083345920.0
18-10 00:14:53,10.606,21.717,59.091,0.0,0.0,8.586,30706228.0,1070311.0,313929728.0,15785984.0,195821568.0,3083530240.0
18-10 00:14:54,8.763,17.010,64.433,0.0,0.0,9.794,30354368.0,1050642.0,313954304.0,15785984.0,195821568.0,3083505664.0
18-10 00:14:55,8.808,17.617,65.803,0.0,0.0,7.772,30717803.0,1063850.0,313794560.0,15785984.0,195825664.0,3083661312.0
18-10 00:14:56,10.526,17.895,63.158,0.0,0.0,8.421,31118843.0,1079616.0,313966592.0,15785984.0,195825664.0,3083489280.0
18-10 00:14:57,10.448,20.896,61.692,0.0,0.0,6.965,30347149.0,1054005.0,313819136.0,15785984.0,195825664.0,3083636736.0
18-10 00:14:58,8.718,20.0,63.077,0.0,0.0,8.205,30593856.0,1058725.0,313794560.0,15785984.0,195825664.0,3083661312.0
18-10 00:14:59,10.363,20.725,61.140,0.0,0.0,7.772,31365529.0,1089326.0,314023936.0,15785984.0,195825664.0,3083431936.0
18-10 00:15:00,11.856,17.526,62.371,0.0,0.0,8.247,31222784.0,1081038.0,314040320.0,15785984.0,195825664.0,3083415552.0
18-10 00:15:01,9.375,17.188,66.667,0.0,0.0,6.771,30892465.0,1070127.0,313942016.0,15785984.0,195825664.0,3083513856.0
18-10 00:15:02,8.602,15.054,69.892,0.0,0.0,6.452,30471240.0,1061182.0,313884672.0,15785984.0,195825664.0,3083571200.0
18-10 00:15:03,10.152,19.289,60.914,0.0,0.0,9.645,31939823.0,1106405.0,313987072.0,15785984.0,195825664.0,3083468800.0
18-10 00:15:04,10.050,17.588,63.317,0.0,0.0,9.045,30729382.0,1064587.0,314109952.0,15785984.0,195825664.0,3083345920.0
18-10 00:15:05,10.106,14.362,67.553,0.0,0.0,7.979,29504737.0,1025798.0,314052608.0,15785984.0,195825664.0,3083403264.0
18-10 00:15:06,8.290,15.544,66.839,0.0,0.0,9.326,30618092.0,1059818.0,314150912.0,15785984.0,195825664.0,3083304960.0
18-10 00:15:07,9.896,18.229,65.625,0.0,0.0,6.250,30045436.0,1040400.0,314003456.0,15785984.0,195825664.0,3083452416.0
18-10 00:15:08,9.045,24.623,59.296,0.0,0.0,7.035,29993257.0,1042154.0,315408384.0,15785984.0,195825664.0,3082047488.0
18-10 00:15:09,8.247,16.495,65.979,0.0,0.0,9.278,31211444.0,1085967.0,315219968.0,15785984.0,195825664.0,3082235904.0
18-10 00:15:10,9.424,21.466,61.780,0.0,0.0,7.330,31565930.0,1088051.0,314404864.0,15785984.0,195825664.0,3083051008.0
18-10 00:15:11,11.579,13.158,65.789,0.0,0.0,9.474,31401703.0,1097175.0,314392576.0,15785984.0,195825664.0,3083063296.0
18-10 00:15:12,8.763,17.010,65.464,0.0,0.0,8.763,30046954.0,1037915.0,314466304.0,15785984.0,195825664.0,3082989568.0
18-10 00:15:13,9.756,17.073,61.951,0.0,0.0,11.220,31143507.0,1079274.0,314380288.0,15785984.0,195825664.0,3083075584.0
18-10 00:15:14,9.948,16.754,66.492,0.0,0.0,6.806,29586644.0,1030867.0,314146816.0,15785984.0,195825664.0,3083309056.0
18-10 00:15:15,9.231,18.974,64.615,0.513,0.0,6.667,30130800.0,1039967.0,314318848.0,15794176.0,195829760.0,3083124736.0
18-10 00:15:16,6.701,16.495,64.948,0.0,0.0,11.856,31149203.0,1079270.0,314302464.0,15794176.0,195829760.0,3083141120.0
18-10 00:15:17,11.340,16.495,62.887,0.0,0.0,9.278,31772512.0,1106941.0,314368000.0,15794176.0,195829760.0,3083075584.0
18-10 00:15:18,8.901,21.466,61.780,0.0,0.0,7.853,30869304.0,1070160.0,314032128.0,15794176.0,195829760.0,3083411456.0
18-10 00:15:19,10.471,15.707,63.874,0.0,0.0,9.948,31449170.0,1088287.0,314073088.0,15794176.0,195829760.0,3083370496.0
18-10 00:15:20,11.053,17.895,64.211,0.0,0.0,6.842,30878014.0,1074277.0,314068992.0,15794176.0,195833856.0,3083370496.0
18-10 00:15:21,6.383,20.745,63.830,0.0,0.0,9.043,30652904.0,1061014.0,314101760.0,15794176.0,195833856.0,3083337728.0
18-10 00:15:22,8.901,21.466,60.733,0.0,0.0,8.901,29507190.0,1022338.0,314081280.0,15794176.0,195837952.0,3083354112.0
18-10 00:15:23,14.136,19.895,60.733,0.0,0.0,5.236,31305132.0,1086271.0,314023936.0,15794176.0,195837952.0,3083411456.0
18-10 00:15:24,11.616,18.182,62.626,0.0,0.0,7.576,31489708.0,1092987.0,314130432.0,15794176.0,195837952.0,3083304960.0
18-10 00:15:25,9.474,17.368,66.316,0.0,0.0,6.842,29732373.0,1026919.0,314138624.0,15794176.0,195837952.0,3083296768.0
18-10 00:15:26,9.845,20.207,60.104,0.0,0.0,9.845,30869371.0,1075983.0,313966592.0,15794176.0,195837952.0,3083468800.0
18-10 00:15:27,8.511,20.213,63.298,0.0,0.0,7.979,29847561.0,1036466.0,314187776.0,15794176.0,195837952.0,3083247616.0
18-10 00:15:28,9.948,19.372,63.351,0.0,0.0,7.330,32074025.0,1113383.0,314056704.0,15794176.0,195837952.0,3083378688.0
18-10 00:15:29,9.424,17.277,64.398,0.0,0.0,8.901,31120468.0,1083478.0,314023936.0,15794176.0,195837952.0,3083411456.0
18-10 00:15:30,9.184,19.898,63.265,0.0,0.0,7.653,31932616.0,1104674.0,314114048.0,15794176.0,195837952.0,3083321344.0
18-10 00:15:31,9.375,18.229,64.583,0.0,0.0,7.812,30778603.0,1067161.0,313950208.0,15794176.0,195837952.0,3083485184.0
18-10 00:15:32,12.766,15.426,63.298,0.0,0.0,8.511,30762582.0,1067030.0,314056704.0,15794176.0,195837952.0,3083378688.0
18-10 00:15:33,12.834,19.786,60.963,0.0,0.0,6.417,31284561.0,1085947.0,314216448.0,15794176.0,195837952.0,3083218944.0
18-10 00:15:34,9.424,18.848,62.827,0.0,0.0,8.901,30837609.0,1068500.0,314142720.0,15794176.0,195837952.0,3083292672.0
18-10 00:15:35,12.088,15.934,65.934,0.0,0.0,6.044,31320239.0,1084515.0,314126336.0,15794176.0,195837952.0,3083309056.0
18-10 00:15:36,11.111,16.667,64.646,0.0,0.0,7.576,29042129.0,1008745.0,314183680.0,15794176.0,195837952.0,3083251712.0
18-10 00:15:37,9.278,19.588,62.371,0.0,0.0,8.763,30075844.0,1043265.0,314060800.0,15794176.0,195837952.0,3083374592.0
18-10 00:15:38,6.633,21.429,61.224,0.0,0.0,10.714,29321421.0,1015318.0,314073088.0,15794176.0,195837952.0,3083362304.0
18-10 00:15:39,9.043,17.021,64.894,0.0,0.0,9.043,29099235.0,1011104.0,313933824.0,15794176.0,195837952.0,3083501568.0
18-10 00:15:40,12.435,17.617,62.694,0.0,0.0,7.254,29639487.0,1025555.0,314097664.0,15794176.0,195837952.0,3083337728.0
18-10 00:15:41,11.053,17.368,63.158,0.0,0.0,8.421,30006453.0,1041669.0,313958400.0,15794176.0,195837952.0,3083476992.0
18-10 00:15:42,12.042,18.325,59.686,0.0,0.0,9.948,30139342.0,1048030.0,313958400.0,15794176.0,195837952.0,3083476992.0
18-10 00:15:43,10.471,20.942,61.257,0.0,0.0,7.330,30541953.0,1056062.0,314126336.0,15794176.0,195837952.0,3083309056.0
18-10 00:15:44,8.556,17.647,65.241,0.0,0.0,8.556,30864906.0,1070864.0,314224640.0,15794176.0,195837952.0,3083210752.0
18-10 00:15:45,12.626,15.657,61.111,1.010,0.0,9.596,30655901.0,1065845.0,314183680.0,15802368.0,195837952.0,3083243520.0
18-10 00:15:46,10.0,17.895,65.789,0.0,0.0,6.316,30326893.0,1050343.0,314183680.0,15802368.0,195837952.0,3083243520.0
18-10 00:15:47,10.160,14.973,65.241,0.0,0.0,9.626,30668611.0,1061088.0,314159104.0,15802368.0,195837952.0,3083268096.0
18-10 00:15:48,12.821,17.436,61.538,0.0,0.0,8.205,30381707.0,1057139.0,314142720.0,15802368.0,195837952.0,3083284480.0
18-10 00:15:49,12.0,20.0,61.500,0.0,0.0,6.500,30668601.0,1061509.0,314118144.0,15802368.0,195837952.0,3083309056.0
18-10 00:15:50,9.140,16.129,67.204,0.0,0.0,7.527,30977468.0,1072528.0,314114048.0,15802368.0,195842048.0,3083309056.0
18-10 00:15:51,8.108,20.541,64.324,0.0,0.0,7.027,30505499.0,1061250.0,314220544.0,15802368.0,195842048.0,3083202560.0
18-10 00:15:52,10.769,18.974,62.051,0.0,0.0,8.205,30081569.0,1042006.0,314138624.0,15802368.0,195842048.0,3083284480.0
18-10 00:15:53,9.574,20.213,62.766,0.0,0.0,7.447,30828896.0,1067444.0,314204160.0,15802368.0,195842048.0,3083218944.0
18-10 00:15:54,11.979,19.271,60.938,0.0,0.0,7.812,30158219.0,1047451.0,314208256.0,15802368.0,195846144.0,3083210752.0
18-10 00:15:55,8.333,17.188,64.583,0.0,0.0,9.896,29689345.0,1030081.0,314134528.0,15802368.0,195846144.0,3083284480.0
18-10 00:15:56,10.582,19.048,61.376,0.0,0.0,8.995,31468103.0,1089249.0,314241024.0,15802368.0,195846144.0,3083177984.0
18-10 00:15:57,11.675,19.797,58.376,0.0,0.0,10.152,30482793.0,1061152.0,314208256.0,15802368.0,195846144.0,3083210752.0
18-10 00:15:58,9.794,20.619,63.402,0.0,0.0,6.186,29758532.0,1029934.0,313958400.0,15802368.0,195846144.0,3083460608.0
18-10 00:15:59,8.808,19.689,64.767,0.0,0.0,6.736,30828955.0,1068276.0,313843712.0,15802368.0,195846144.0,3083575296.0
18-10 00:16:00,10.417,17.708,63.542,0.0,0.0,8.333,30586838.0,1058554.0,314179584.0,15802368.0,195846144.0,3083239424.0
18-10 00:16:01,10.204,16.327,64.286,0.0,0.0,9.184,30922767.0,1076202.0,314007552.0,15802368.0,195846144.0,3083411456.0
18-10 00:16:02,8.808,17.617,66.321,0.0,0.0,7.254,30674463.0,1062371.0,314015744.0,15802368.0,195846144.0,3083403264.0
18-10 00:16:03,12.371,19.588,60.309,0.0,0.0,7.732,31091470.0,1080466.0,314109952.0,15802368.0,195846144.0,3083309056.0
18-10 00:16:04,9.091,17.112,67.380,0.0,0.0,6.417,30940490.0,1071950.0,314200064.0,15802368.0,195846144.0,3083218944.0
18-10 00:16:05,10.204,16.837,64.796,0.0,0.0,8.163,30837591.0,1067653.0,314134528.0,15802368.0,195846144.0,3083284480.0
18-10 00:16:06,10.995,16.230,66.492,0.0,0.0,6.283,31077119.0,1080717.0,314150912.0,15802368.0,195846144.0,3083268096.0
18-10 00:16:07,9.626,16.578,65.241,0.0,0.0,8.556,31740762.0,1099016.0,314101760.0,15802368.0,195846144.0,3083317248.0
18-10 00:16:08,12.371,19.588,60.309,0.0,0.0,7.732,31060559.0,1076144.0,314056704.0,15802368.0,195846144.0,3083362304.0
18-10 00:16:09,10.825,18.041,62.371,0.0,0.0,8.763,31331074.0,1088465.0,314056704.0,15802368.0,195846144.0,3083362304.0
18-10 00:16:10,11.230,18.717,63.636,0.0,0.0,6.417,31385806.0,1087886.0,313962496.0,15802368.0,195850240.0,3083452416.0
18-10 00:16:11,8.466,16.931,65.079,0.0,0.0,9.524,30909809.0,1069252.0,313978880.0,15802368.0,195850240.0,3083436032.0
18-10 00:16:12,10.769,18.462,63.590,0.0,0.0,7.179,31212509.0,1086209.0,314028032.0,15802368.0,195850240.0,3083386880.0
18-10 00:16:13,9.845,19.171,64.249,0.0,0.0,6.736,30926891.0,1071552.0,313937920.0,15802368.0,195850240.0,3083476992.0
18-10 00:16:14,8.854,16.667,66.146,0.0,0.0,8.333,30187037.0,1045764.0,315060224.0,15802368.0,195850240.0,3082354688.0
18-10 00:16:15,8.065,17.204,65.054,0.538,0.0,9.140,30886203.0,1075777.0,315019264.0,15810560.0,195850240.0,3082387456.0
18-10 00:16:16,10.309,16.495,65.979,0.0,0.0,7.216,29617047.0,1024961.0,315142144.0,15810560.0,195850240.0,3082264576.0
18-10 00:16:17,10.995,18.848,63.874,0.0,0.0,6.283,31092695.0,1079630.0,316010496.0,15810560.0,195854336.0,3081392128.0
18-10 00:16:18,13.542,15.625,64.062,0.0,0.0,6.771,29093776.0,1013108.0,315326464.0,15810560.0,195854336.0,3082076160.0
18-10 00:16:19,8.163,18.367,63.776,0.0,0.0,9.694,30663217.0,1060082.0,315654144.0,15810560.0,195854336.0,3081748480.0
18-10 00:16:20,11.111,17.172,62.121,0.0,0.0,9.596,31993112.0,1108920.0,314449920.0,15810560.0,195854336.0,3082952704.0
18-10 00:16:21,10.256,18.974,63.590,0.0,0.0,7.179,29709985.0,1034611.0,314523648.0,15810560.0,195854336.0,3082878976.0
18-10 00:16:22,10.938,17.708,64.583,0.0,0.0,6.771,31877316.0,1101430.0,314580992.0,15810560.0,195854336.0,3082821632.0
18-10 00:16:23,9.375,18.229,65.625,0.0,0.0,6.771,29863900.0,1034967.0,314621952.0,15810560.0,195854336.0,3082780672.0
18-10 00:16:24,10.0,15.0,67.778,0.0,0.0,7.222,31093043.0,1083429.0,314548224.0,15810560.0,195854336.0,3082854400.0
18-10 00:16:25,7.179,16.410,63.590,0.0,0.0,12.821,31130348.0,1078022.0,314646528.0,15810560.0,195854336.0,3082756096.0
18-10 00:16:26,10.881,17.098,64.249,0.0,0.0,7.772,30246028.0,1043902.0,314507264.0,15810560.0,195854336.0,3082895360.0
18-10 00:16:27,10.417,16.667,65.104,0.0,0.0,7.812,30765508.0,1070378.0,314646528.0,15810560.0,195854336.0,3082756096.0
18-10 00:16:28,14.062,18.750,58.333,0.0,0.0,8.854,30851925.0,1076995.0,314482688.0,15810560.0,195854336.0,3082919936.0
18-10 00:16:29,8.543,19.598,62.312,0.0,0.0,9.548,31883570.0,1104326.0,314519552.0,15810560.0,195858432.0,3082878976.0
18-10 00:16:30,10.471,17.277,63.874,0.0,0.0,8.377,30964810.0,1077209.0,314585088.0,15810560.0,195858432.0,3082813440.0
18-10 00:16:31,9.744,17.436,63.077,0.0,0.0,9.744,30755357.0,1064580.0,314433536.0,15810560.0,195858432.0,3082964992.0
18-10 00:16:32,9.948,15.183,68.063,0.0,0.0,6.806,29893731.0,1035721.0,314392576.0,15810560.0,195858432.0,3083005952.0
18-10 00:16:33,8.995,16.402,65.608,0.0,0.0,8.995,29216142.0,1014701.0,314327040.0,15810560.0,195858432.0,3083071488.0
18-10 00:16:34,9.948,14.136,68.063,0.0,0.0,7.853,29768655.0,1032345.0,314417152.0,15810560.0,195858432.0,3082981376.0
18-10 00:16:35,10.660,17.259,63.452,0.0,0.0,8.629,29681288.0,1024116.0,314449920.0,15810560.0,195858432.0,3082948608.0
18-10 00:16:36,8.854,17.708,64.583,0.0,0.0,8.854,30698396.0,1067723.0,314318848.0,15810560.0,195858432.0,3083079680.0
18-10 00:16:37,9.474,16.842,67.368,0.0,0.0,6.316,29532725.0,1027258.0,314335232.0,15810560.0,195858432.0,3083063296.0
18-10 00:16:38,8.065,18.280,64.516,0.0,0.0,9.140,30743734.0,1064186.0,314515456.0,15810560.0,195858432.0,3082883072.0
18-10 00:16:39,10.471,16.754,66.492,0.0,0.0,6.283,30908408.0,1070520.0,314359808.0,15810560.0,195858432.0,3083038720.0
18-10 00:16:40,10.695,17.112,64.171,0.0,0.0,8.021,31424740.0,1092546.0,314499072.0,15810560.0,195858432.0,3082899456.0
18-10 00:16:41,10.363,17.617,65.285,0.0,0.0,6.736,31687205.0,1097308.0,314302464.0,15810560.0,195858432.0,3083096064.0
18-10 00:16:42,8.333,16.146,68.229,0.0,0.0,7.292,31134788.0,1072985.0,314556416.0,15810560.0,195858432.0,3082842112.0
18-10 00:16:43,10.050,20.603,62.312,0.0,0.0,7.035,30272102.0,1057171.0,314515456.0,15810560.0,195858432.0,3082883072.0
18-10 00:16:44,11.168,18.782,64.467,0.0,0.0,5.584,31179440.0,1081099.0,314400768.0,15810560.0,195858432.0,3082997760.0
18-10 00:16:45,8.808,18.135,66.321,0.0,0.0,6.736,31246871.0,1082339.0,314380288.0,15810560.0,195862528.0,3083014144.0
18-10 00:16:46,9.845,19.689,62.176,0.518,0.0,7.772,31727794.0,1103265.0,314540032.0,15818752.0,195862528.0,3082846208.0
18-10 00:16:47,9.278,17.526,62.371,0.0,0.0,10.825,31015081.0,1073988.0,314466304.0,15818752.0,195862528.0,3082919936.0
18-10 00:16:48,10.326,15.761,65.761,0.0,0.0,8.152,31520120.0,1091095.0,314597376.0,15818752.0,195862528.0,3082788864.0
18-10 00:16:49,11.558,18.593,61.307,0.0,0.0,8.543,31082815.0,1081448.0,314564608.0,15818752.0,195862528.0,3082821632.0
18-10 00:16:50,9.045,18.593,63.317,0.0,0.0,9.045,30846246.0,1065004.0,314531840.0,15818752.0,195862528.0,3082854400.0
18-10 00:16:51,10.938,14.062,68.229,0.0,0.0,6.771,30413533.0,1056219.0,314540032.0,15818752.0,195862528.0,3082846208.0
18-10 00:16:52,10.152,19.797,60.914,0.0,0.0,9.137,30932889.0,1075285.0,314499072.0,15818752.0,195862528.0,3082887168.0
18-10 00:16:53,10.606,19.192,62.121,0.0,0.0,8.081,29728286.0,1030059.0,314445824.0,15818752.0,195862528.0,3082940416.0
18-10 00:16:54,8.040,18.090,64.322,0.0,0.0,9.548,30199833.0,1045330.0,314265600.0,15818752.0,195862528.0,3083120640.0
18-10 00:16:55,8.421,22.105,63.684,0.0,0.0,5.789,30140934.0,1049039.0,314363904.0,15818752.0,195862528.0,3083022336.0
18-10 00:16:56,9.474,16.842,65.789,0.0,0.0,7.895,31528678.0,1090361.0,314163200.0,15818752.0,195862528.0,3083223040.0
18-10 00:16:57,8.377,17.801,64.921,0.0,0.0,8.901,30392997.0,1054234.0,314294272.0,15818752.0,195862528.0,3083091968.0
18-10 00:16:58,11.979,18.750,60.417,0.0,0.0,8.854,30192629.0,1049340.0,314593280.0,15818752.0,195862528.0,3082792960.0
18-10 00:16:59,7.487,16.043,67.914,0.0,0.0,8.556,30592260.0,1059098.0,314765312.0,15818752.0,195862528.0,3082620928.0
18-10 00:17:00,10.881,15.026,65.285,0.0,0.0,8.808,31447792.0,1090271.0,314650624.0,15818752.0,195862528.0,3082735616.0
18-10 00:17:01,8.511,18.085,64.362,0.0,0.0,9.043,31460898.0,1093727.0,314617856.0,15818752.0,195862528.0,3082768384.0
18-10 00:17:02,7.653,19.898,62.755,0.0,0.0,9.694,30940000.0,1071483.0,314531840.0,15818752.0,195862528.0,3082854400.0
18-10 00:17:03,10.500,19.500,61.500,0.0,0.0,8.500,31276033.0,1083038.0,314466304.0,15818752.0,195866624.0,3082915840.0
18-10 00:17:04,9.626,17.112,65.241,0.0,0.0,8.021,30537553.0,1060045.0,314519552.0,15818752.0,195870720.0,3082858496.0
18-10 00:17:05,10.101,19.192,64.141,0.0,0.0,6.566,30593857.0,1060944.0,314494976.0,15818752.0,195870720.0,3082883072.0
18-10 00:17:06,12.500,17.708,63.021,0.0,0.0,6.771,30723347.0,1063613.0,314454016.0,15818752.0,195870720.0,3082924032.0
18-10 00:17:07,11.856,18.557,61.340,0.0,0.0,8.247,31129140.0,1079605.0,314527744.0,15818752.0,195870720.0,3082850304.0
18-10 00:17:08,8.995,16.931,65.079,0.0,0.0,8.995,30248843.0,1050948.0,314462208.0,15818752.0,195870720.0,3082915840.0
18-10 00:17:09,9.626,16.043,65.775,0.0,0.0,8.556,30800159.0,1066090.0,314454016.0,15818752.0,195870720.0,3082924032.0
18-10 00:17:10,11.055,20.101,61.809,0.0,0.0,7.035,30986204.0,1078602.0,314314752.0,15818752.0,195870720.0,3083063296.0
18-10 00:17:11,9.896,18.750,63.021,0.0,0.0,8.333,30973120.0,1068792.0,314486784.0,15818752.0,195870720.0,3082891264.0
18-10 00:17:12,9.845,19.171,64.767,0.0,0.0,6.218,30977655.0,1072542.0,314605568.0,15818752.0,195874816.0,3082768384.0
18-10 00:17:13,9.375,19.792,63.542,0.0,0.0,7.292,30170989.0,1053372.0,314458112.0,15818752.0,195874816.0,3082915840.0
18-10 00:17:14,12.371,16.495,65.464,0.0,0.0,5.670,29815869.0,1033528.0,314920960.0,15818752.0,195874816.0,3082452992.0
18-10 00:17:15,9.375,15.625,67.188,0.0,0.0,7.812,29557011.0,1025103.0,314871808.0,15818752.0,195874816.0,3082502144.0
18-10 00:17:16,12.371,15.464,62.887,0.515,0.0,8.763,29613869.0,1028980.0,316211200.0,15826944.0,195874816.0,3081154560.0
18-10 00:17:17,10.417,16.667,64.062,0.0,0.0,8.854,30075306.0,1043515.0,316461056.0,15826944.0,195874816.0,3080904704.0
18-10 00:17:18,8.377,20.942,62.827,0.0,0.0,7.853,30556564.0,1059657.0,315588608.0,15826944.0,195874816.0,3081777152.0
18-10 00:17:19,9.474,15.789,65.789,0.0,0.0,8.947,30820494.0,1071805.0,315465728.0,15826944.0,195874816.0,3081900032.0
18-10 00:17:20,9.500,20.500,64.0,0.0,0.0,6.0,29927759.0,1036344.0,314748928.0,15826944.0,195874816.0,3082616832.0
18-10 00:17:21,10.0,19.0,62.0,0.0,0.0,9.0,30995047.0,1074047.0,314798080.0,15826944.0,195874816.0,3082567680.0
18-10 00:17:22,9.140,18.280,65.054,0.0,0.0,7.527,31535863.0,1096523.0,314929152.0,15826944.0,195874816.0,3082436608.0
18-10 00:17:23,10.417,18.750,63.542,0.0,0.0,7.292,30146376.0,1043957.0,314671104.0,15826944.0,195874816.0,3082694656.0
18-10 00:17:24,9.794,21.134,61.856,0.0,0.0,7.216,30927076.0,1069114.0,314613760.0,15826944.0,195874816.0,3082752000.0
18-10 00:17:25,10.753,15.054,64.516,0.0,0.0,9.677,31018953.0,1079480.0,314728448.0,15826944.0,195874816.0,3082637312.0
18-10 00:17:26,8.500,19.0,64.0,0.0,0.0,8.500,30210033.0,1046287.0,314695680.0,15826944.0,195874816.0,3082670080.0
18-10 00:17:27,8.377,17.801,64.921,0.0,0.0,8.901,30719349.0,1065038.0,314843136.0,15826944.0,195874816.0,3082522624.0
18-10 00:17:28,14.211,17.368,60.0,0.0,0.0,8.421,30058425.0,1047664.0,314720256.0,15826944.0,195874816.0,3082645504.0
18-10 00:17:29,7.895,17.895,66.316,0.0,0.0,7.895,30665863.0,1065532.0,314449920.0,15826944.0,195874816.0,3082915840.0
18-10 00:17:30,10.417,16.146,65.625,0.0,0.0,7.812,29582594.0,1023810.0,315273216.0,15826944.0,195874816.0,3082092544.0
18-10 00:17:31,11.917,17.617,61.140,0.0,0.0,9.326,30793199.0,1074627.0,315199488.0,15826944.0,195874816.0,3082166272.0
18-10 00:17:32,8.290,20.207,64.249,0.0,0.0,7.254,29604789.0,1025694.0,313974784.0,15826944.0,195874816.0,3083390976.0
18-10 00:17:33,10.363,18.135,62.176,0.0,0.0,9.326,31149246.0,1077077.0,314634240.0,15826944.0,195878912.0,3082727424.0
18-10 00:17:34,12.308,16.923,61.538,0.0,0.0,9.231,30478506.0,1058027.0,314564608.0,15826944.0,195878912.0,3082797056.0
18-10 00:17:35,8.081,19.192,62.626,0.0,0.0,10.101,30360164.0,1055009.0,314597376.0,15826944.0,195878912.0,3082764288.0
18-10 00:17:36,8.021,17.647,66.845,0.0,0.0,7.487,30352893.0,1044712.0,314671104.0,15826944.0,195878912.0,3082690560.0
18-10 00:17:37,11.579,18.421,62.632,0.0,0.0,7.368,30991841.0,1082894.0,315289600.0,15826944.0,195878912.0,3082072064.0
18-10 00:17:38,11.282,18.974,60.513,0.0,0.0,9.231,31646673.0,1099789.0,315478016.0,15826944.0,195883008.0,3081879552.0
18-10 00:17:39,7.065,17.391,66.848,0.0,0.0,8.696,31325371.0,1085477.0,315928576.0,15826944.0,195883008.0,3081428992.0
18-10 00:17:40,8.065,15.591,69.892,0.0,0.0,6.452,30719186.0,1064044.0,315940864.0,15826944.0,195887104.0,3081412608.0
18-10 00:17:41,12.121,18.182,61.616,0.0,0.0,8.081,31284990.0,1086331.0,315858944.0,15826944.0,195887104.0,3081494528.0
18-10 00:17:42,11.979,16.146,66.667,0.0,0.0,5.208,29963671.0,1037906.0,314744832.0,15826944.0,195887104.0,3082608640.0
18-10 00:17:43,10.270,15.135,69.730,0.0,0.0,4.865,31152141.0,1079527.0,314789888.0,15826944.0,195887104.0,3082563584.0
